stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url
821,821,Martínez Maldonado (Pelayo),36.721535,-4.433007,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=821
823,823,Hilera (Armengual de la Mota),36.717974,-4.428437,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=823
831,831,Eolo (El Romeral),36.720465,-4.474759,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=831
832,832,Facultad de Filosofía y Letras,36.716652,-4.470169,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=832
833,833,Facultad de Derecho,36.717545,-4.469899,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=833
836,836,Navarro Ledesma (Ciudad Sta. Inés),36.724593,-4.470068,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=836
837,837,Navarro Ledesma (Colonia Sta. Inés),36.725012,-4.46693,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=837
838,838,Navarro Ledesma (Quinta Alegre),36.725247,-4.465167,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=838
839,839,Avda. Carlos Haya (Teatinos),36.725612,-4.459558,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=839
840,840,Avda. Carlos Haya (Alfonso X),36.724745,-4.45732,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=840
841,841,Avda. Carlos Haya (Ortega Prados),36.723522,-4.45428,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=841
842,842,Avda. Carlos Haya (Parque Florida),36.722994,-4.452683,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=842
843,843,Avda. Carlos Haya (Hospital),36.722467,-4.44937,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=843
844,844,Avda. Carlos Haya (Los Remedios),36.722062,-4.447096,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=844
845,845,Avda. Carlos Haya (Parque del Norte),36.721482,-4.443961,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=845
846,846,Martínez Maldonado (Arroyo del Cuarto),36.721393,-4.440873,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=846
847,847,Martínez Maldonado (Las Chapas),36.721398,-4.43854,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=847
848,848,Martínez Maldonado (Eugenio Gross),36.721406,-4.436714,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=848
850,850,Facultad de Ciencias,36.716193,-4.473592,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=850
851,851,Navarro Ledesma (Carril del Capitán),36.725452,-4.462638,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=851
853,853,Avda. Plutarco (Antígona),36.721382,-4.476736,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=853
854,854,Avda. Plutarco (Parménides),36.721652,-4.478842,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=854
861,861,Carril del Ciprés (Carlos Haya),36.722793,-4.448228,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=861
862,862,Carril del Ciprés (Los Cipreses),36.724193,-4.448201,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=862
863,863,Carril del Cipres (Bda. San Martín),36.726039,-4.448896,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=863
864,864,Padre Martín,36.727761,-4.449551,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=864
882,882,Padre Martín,36.727739,-4.44966,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=882
883,883,Núñez Vela (Bda. San Martín),36.726314,-4.449875,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=883
884,884,Núñez Vela (Oscar Wilde),36.725622,-4.451383,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=884
885,885,Nuñez Vela (Av. Carlos Haya),36.723268,-4.451468,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=885
886,886,Granja Suarez (Padre Martin),36.729147,-4.45061,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=886
887,887,Granja Suarez (Padre Martin),36.729576,-4.450544,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=887
906,906,Carril Gamarra (La Rosa),36.723087,-4.44194,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=906
907,907,Magistrado Salvador Barberá,36.724053,-4.443598,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=907
921,921,Avda. de la Rosaleda (La Goleta),36.725848,-4.425477,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=921
922,922,Ingeniero de la Torre Acosta,36.720096,-4.43849,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=922
923,923,Magistrado Salvador Barberá (Centro de Salud),36.725865,-4.44429,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=923
925,925,Doctor Escassi (Las Chapas),36.722084,-4.439845,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=925
926,926,Dr. Escassi (J.M. Freuillier),36.723834,-4.439446,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=926
951,951,Jose Iturbi (Ciudad Nueva Málaga),36.726016,-4.443868,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=951
952,952,Sondalezas (Maestro Pablo Luna),36.725256,-4.442405,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=952
953,953,Sondalezas,36.724239,-4.441764,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=953
957,957,Calzada de la Trinidad,36.724911,-4.431816,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=957
959,959,Avda. Dr. Gálvez Ginachero,36.726745,-4.427439,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=959
961,961,Armengual de la Mota,36.71998,-4.429304,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=961
963,963,Velarde,36.726293,-4.43109,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=963
964,964,Albacete (Rotonda de Suarez),36.728822,-4.443862,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=964
965,965,Dr. Escassi (Dr. Lazárraga),36.723483,-4.43966,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=965
966,966,Dr. Escassi (Las Chapas),36.722164,-4.439962,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=966
967,967,Ingeniero de la Torre Acosta,36.719818,-4.438706,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=967
1002,1002,Avda . de Velázquez (Puerta Blanca),36.692286,-4.455533,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1002
1003,1003,Avda. de Velázquez (Azucarera),36.682683,-4.467793,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1003
1005,1005,Avda. de Velázquez (Villa Rosa),36.67413,-4.476963,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1005
1008,1008,San Julián (Plaza),36.667237,-4.475053,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1008
1009,1009,Camino Loma de San Julián,36.668181,-4.471826,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1009
1011,1011,Dª Clarines (Guadalmar),36.665729,-4.466801,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1011
1012,1012,Hespérides (Guadalmar),36.664273,-4.463633,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1012
1013,1013,M. Curros Enríquez (Ctra. de Guadalmar),36.668547,-4.46423,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1013
1014,1014,M. Curros Enríquez (C/ Wilkinson),36.667643,-4.46159,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1014
1015,1015,Castellón de la Plana (Residencia),36.666311,-4.458172,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1015
1016,1016,Rogelio Oliva (Hotel Guadalmar),36.664001,-4.460632,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1016
1017,1017,Rogelio Oliva (C/ Wilkinson),36.665519,-4.46337,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1017
1018,1018,Rogelio Oliva (Crta. Campo de Golf),36.666786,-4.46611,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1018
1019,1019,Ctra. Campo de Golf (Vega de Oro),36.657613,-4.474203,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1019
1020,1020,Ctra. Campo de Golf (Parador de Turismo),36.65337,-4.477835,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1020
1022,1022,Ctra. de Coín (Los Paseros),36.658536,-4.48956,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1022
1023,1023,Ctra. de Coín (Centro Comercial),36.659646,-4.493402,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1023
1024,1024,Ctra. de Coín (P. I. El Alamo),36.660693,-4.498955,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1024
1025,1025,Ctra. de Coín (Heliomar),36.66142,-4.502779,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1025
1026,1026,C/ Torremolinos (Heliomar),36.662822,-4.505471,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1026
1027,1027,Torremolinos (Avda. San Javier),36.665846,-4.503863,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1027
1028,1028,Teresa Blasco (Mercado),36.667913,-4.503531,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1028
1029,1029,Camino del Retiro (La Tosca),36.669193,-4.505981,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1029
1030,1030,Camino del Retiro (Cementerio),36.669184,-4.509089,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1030
1031,1031,Eduardo Palanca (Los Jazmines),36.66921,-4.512623,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1031
1032,1032,Caliza (C/ Jaspe),36.669935,-4.512904,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1032
1033,1033,Caliza (Las Pedrizas),36.670972,-4.511096,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1033
1034,1034,La Carolina (La Noria),36.672346,-4.508946,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1034
1035,1035,Plaza de Lola Flores,36.67571,-4.510078,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1035
1036,1036,Ctra. Campo de Golf (Arraijanal),36.659206,-4.472805,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1036
1037,1037,Camino Loma de San Julian (Centro Comercial),36.668994,-4.468786,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1037
1038,1038,Alfredo Kraus (Centro Comercial),36.657521,-4.483497,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1038
1039,1039,Avda. de Velazquez (Base Aerea),36.661593,-4.484749,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1039
1040,1040,Maestro Vert (Centro de Salud),36.664825,-4.499021,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1040
1041,1041,Maestro Vert,36.665803,-4.501823,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1041
1044,1044,Julio Balbas,36.662304,-4.498851,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1044
1045,1045,Avda. de Velazquez (Aeropuerto),36.670731,-4.478974,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1045
1051,1051,Moby Dick (U. Guadalmar),36.6633,-4.459685,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1051
1052,1052,Moby Dick (Residencia),36.666064,-4.457215,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1052
1053,1053,M. Curros Enríquez,36.667724,-4.461475,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1053
1054,1054,M. Curros Enríquez (Ctra. Guadalmar),36.668373,-4.463362,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1054
1055,1055,Camino Loma de San Julián,36.668274,-4.472107,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1055
1056,1056,San Julián (Plaza),36.667491,-4.474665,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1056
1058,1058,Avda. de Velázquez (Villa Rosa),36.674281,-4.476362,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1058
1059,1059,Avda. de Velazquez (Canal Sur),36.676454,-4.474979,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1059
1061,1061,Avda. de Velázquez (La Concha),36.682811,-4.467141,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1061
1063,1063,Avda. de Velázquez (Puerta Blanca),36.691777,-4.455746,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1063
1064,1064,Camino de la Huertecilla (La Noria),36.674341,-4.508012,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1064
1065,1065,Camino de la Huertecilla (Paredones),36.671844,-4.505347,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1065
1066,1066,Plaza de la Inmaculada,36.669923,-4.503152,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1066
1067,1067,Teresa Blasco (Mercado),36.667443,-4.5036,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1067
1068,1068,Torremolinos (Avda. San Javier),36.665379,-4.504221,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1068
1069,1069,Torremolinos (Finca La Hacienda),36.663903,-4.505015,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1069
1070,1070,Ctra. de Coín (Camino del Pilar),36.661557,-4.505005,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1070
1071,1071,Ctra. de Coín (Lourdes),36.660407,-4.499157,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1071
1072,1072,Ctra. de Coín (La Casita de Madera),36.659256,-4.493155,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1072
1073,1073,Ctra. de Coín (Los Paseros),36.657974,-4.489105,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1073
1074,1074,Avda. Moserrat Caballe (Parque de Ocio),36.654111,-4.480247,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1074
1075,1075,Ctra. Campo de Golf (Parador de Turismo),36.653793,-4.477413,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1075
1076,1076,Ctra. Campo de Golf (Vega de Oro),36.65776,-4.473912,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1076
1077,1077,Ctra. Campo de Golf (Arraijanal),36.65901,-4.471901,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1077
1078,1078,Camino Loma San Julián (Centro Comercial),36.66901,-4.469404,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1078
1079,1079,Alfredo Kraus (Centro Comercial),36.657442,-4.48356,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1079
1080,1080,Avda Monserrat Caballe (Parque de Ocio),36.653958,-4.480375,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1080
1081,1081,Avda. de Velazquez (Base Aerea),36.660622,-4.484834,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1081
1083,1083,Monsalvez,36.667445,-4.500495,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1083
1084,1084,Enrique Van Dulken (Centro de Salud),36.66501,-4.498811,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1084
1085,1085,Periodista J.A. Rando,36.662133,-4.49947,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1085
1086,1086,Avda. de Velazquez (Aeropuerto),36.669147,-4.479536,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1086
1103,1103,Paseo de Reding (Plaza de Toros),36.720893,-4.410435,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1103
1104,1104,Paseo de Reding (Hotel Miramar),36.720882,-4.407685,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1104
1105,1105,Paseo de Sancha (Escuela Turismo),36.721502,-4.402979,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1105
1106,1106,Paseo de Sancha (Monte Sancha),36.721979,-4.400857,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1106
1107,1107,Avda. Pintor J. Sorolla (El Limonar),36.722948,-4.397927,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1107
1108,1108,Avda. Pintor J. Sorolla (Miramar),36.723402,-4.396327,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1108
1109,1109,Avda. Pintor J. Sorolla (Bellavista),36.7235,-4.394164,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1109
1110,1110,Avda. Pintor J. Sorolla (El Morlaco),36.722539,-4.388871,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1110
1111,1111,Bolivia (Baños del Carmen),36.721437,-4.382356,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1111
1112,1112,Bolivia (Callejón de la marina),36.721441,-4.37866,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1112
1113,1113,Bolivia (Pedregalejo),36.721496,-4.375242,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1113
1114,1114,Bolivia Las Acacias,36.720767,-4.370861,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1114
1115,1115,Salvador Allende (Arroyo Jaboneros),36.719808,-4.365367,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1115
1116,1116,Salvador Allende (Estación),36.719545,-4.361837,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1116
1117,1117,Avda. Salvador Allende (Santarén),36.719039,-4.357558,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1117
1118,1118,Avda. Salvador Allende (Cementerio),36.718505,-4.355106,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1118
1119,1119,Dr. Gutierrez Mata (Playa Virginia),36.718616,-4.352178,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1119
1120,1120,Carretera de Olías,36.720474,-4.353141,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1120
1121,1121,Carretera de Olías (Colegio),36.720913,-4.351415,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1121
1122,1122,Paseo del Parque (Plaza de la Marina),36.71848,-4.419235,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1122
1123,1123,Paseo del Parque (Ayuntamiento),36.719689,-4.414922,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1123
1124,1124,Avda. Juan Sebastian Elcano (Pez Plata),36.721943,-4.379425,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1124
1125,1125,Avda. Juan Sebastian Elcano (Pedregalejo),36.722243,-4.377115,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1125
1127,1127,Avda. Juan Sebastian Elcano (Los Galanes),36.722347,-4.373613,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1127
1128,1128,Avda. Juan Sebatian Elcano (Arroyo Jaboneros),36.722312,-4.366991,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1128
1129,1129,Av. J. Sebastian Elcano (Pintor Enrique Florido),36.721997,-4.364973,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1129
1130,1130,Avda. Juan Sebastian Elcano (Echeverria),36.721183,-4.362197,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1130
1131,1131,Avda. Juan Sebastian Elcano (Iglesia),36.721067,-4.360335,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1131
1132,1132,Carretera Almería (Padre Coloma),36.720521,-4.356087,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1132
1133,1133,Carretera de Almeria (Miramar del Palo),36.720117,-4.352961,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1133
1134,1134,Leopardi (Centro de Salud),36.718182,-4.352921,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1134
1135,1135,Avda. Juan Sebastian Elcano (Las Acacias),36.722356,-4.369745,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1135
1151,1151,Carretera de Olías (El Palo),36.721797,-4.348503,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1151
1152,1152,Carretera de Olías (Pelusa),36.721009,-4.351482,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1152
1153,1153,Carretera Almería (Chanquete),36.720409,-4.354599,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1153
1154,1154,Carretera de Almería (Edif. Bahía),36.720743,-4.35657,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1154
1155,1155,Avda. Juan Sebastián Elcano (Iglesia),36.721168,-4.360449,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1155
1156,1156,Avda. Juan Sebastián Elcano (Echeverria),36.721699,-4.363407,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1156
1157,1157,Avda. Juan Sebastián Elcano (Arroyo Jaboneros),36.722472,-4.367691,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1157
1158,1158,Avda. Juan Sebastián Elcano (Las Acacias),36.722469,-4.369491,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1158
1159,1159,Avda. Juan Sebastián Elcano (Los Galanes),36.722469,-4.372394,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1159
1160,1160,Avda. Juan Sebastián Elcano (Pedregalejo),36.722374,-4.376829,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1160
1161,1161,Avda. Juan Sebastián Elcano (Vicente Espinel),36.722124,-4.378956,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1161
1162,1162,Avda. Juan Sebastián Elcano (Cerrado Calderon),36.722008,-4.382486,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1162
1163,1163,Avda. Pintor J. Sorolla (El Morlaco),36.722471,-4.387556,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1163
1164,1164,Avda. Pintor J. Sorolla (Bellavista),36.723586,-4.394129,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1164
1165,1165,Avda. Pintor J. Sorolla (Miramar),36.723483,-4.396371,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1165
1166,1166,Avda. Pintor J. Sorolla (El Limonar),36.722883,-4.398424,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1166
1167,1167,Paseo de Sancha (Monte Sancha),36.721791,-4.401607,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1167
1168,1168,Paseo de Sancha (Escuela de Turismo),36.721628,-4.403737,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1168
1169,1169,Avda. Príes (Cementerio Inglés),36.721129,-4.407093,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1169
1170,1170,Paseo de Reding (Plaza de Toros),36.721058,-4.410671,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1170
1171,1171,Paseo del Parque (Ayuntamiento),36.720147,-4.414094,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1171
1172,1172,Paseo del Parque,36.719417,-4.416673,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1172
1173,1173,Paseo del Parque (Plaza Marina),36.718677,-4.419332,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1173
1177,1177,Alameda Principal (Norte),36.717643,-4.422872,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1177
1201,1201,Paseo del Parque (Plaza del General Torrijos),36.720043,-4.413638,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1201
1202,1202,Avda. de Europa (Bda. Dos Hermanas),36.702401,-4.446634,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1202
1203,1203,Avda. de Europa (Bda. El Torcal),36.701491,-4.449624,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1203
1204,1204,Avda. Europa (San Andrés 1ª Fase),36.700441,-4.451877,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1204
1205,1205,Avda. Europa (Vistafranca),36.699065,-4.454296,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1205
1206,1206,Avda. de Europa (La Luz),36.698341,-4.45557,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1206
1207,1207,Avda. Europa San Andrés (2ª Fase),36.697646,-4.45684,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1207
1209,1209,Avda. de Europa (Camino Viejo de Churriana),36.696783,-4.458475,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1209
1251,1251,Polígono Santa Bárbara,36.694691,-4.461549,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1251
1252,1252,Avda. de Europa (Camino Viejo de Churriana),36.69668,-4.458184,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1252
1253,1253,Avda. de Europa (San Andrés 2ª Fase),36.697674,-4.456318,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1253
1254,1254,Avda. Europa (Vistafranca),36.698829,-4.454258,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1254
1255,1255,Avda. Europa (San Andrés 1ª Fase),36.700252,-4.451703,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1255
1256,1256,Avda. de Europa (Bda. El Torcal),36.701597,-4.448742,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1256
1259,1259,La Hoz (Mercado  de Huelin),36.702599,-4.438303,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1259
1301,1301,Paseo Mtmo. Ciudad de Melilla (Paseo Farola),36.715341,-4.413113,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1301
1304,1304,Capuchinos,36.727613,-4.422015,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1304
1305,1305,Peinado,36.731351,-4.422677,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1305
1352,1352,Cruz del Molinillo,36.726854,-4.424011,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1352
1354,1354,Eduardo Domínguez Ávila,36.730185,-4.4215,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1354
1359,1359,Paseo de la Farola (Comandancia de Marina),36.717816,-4.412449,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1359
1402,1402,Avda. de Andalucía (Rotonda),36.717039,-4.430459,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1402
1403,1403,Avda. de Andalucía (Jardines Picasso),36.717246,-4.433363,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1403
1404,1404,Avda. de Andalucía (Puente de las Américas),36.717143,-4.438052,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1404
1405,1405,Avda. de Andalucía (Centro de Salud),36.716505,-4.441182,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1405
1406,1406,Virgen de la Estrella (Centro de Salud),36.716643,-4.443218,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1406
1409,1409,Virgen de la Cabeza,36.717825,-4.448714,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1409
1410,1410,Cómpeta,36.719246,-4.450264,http://www.emtmalaga.es/emt-mobile/informacionParada.html?codParada=1410
